lat,lon
14.5324930,121.0502726
14.5979094,120.9801414
14.6300527,121.0264913
14.7271168,121.0270600
14.6840665,120.9999407
14.5025049,121.0583759
14.6426141,121.0952997
14.5082480,121.0349285
14.5838582,120.9884315
14.5175090,120.9938092
14.6457706,121.0007054
14.6776172,121.0009380
14.6505165,121.1187470
14.5768634,121.0245678
14.5901840,121.0824117
14.6766281,120.9627342
14.5478307,120.9880130
14.4622544,121.0365367
14.5373062,120.9922626
14.6954209,121.0698734
14.7191824,121.1090853
14.4669476,120.9648221
14.6330656,121.0089130
14.7250701,121.0345302
14.6411706,121.0235549
14.4192909,121.0435683
14.5806932,120.9813296
14.7052117,120.9411726
14.5933768,121.0334016
14.5863061,120.9726132
14.5668668,121.0977476
14.4612057,121.0252223
14.6560759,121.0309006
14.6885423,121.0910361
14.6844685,120.9909922
14.7262667,121.0057750
14.6155608,121.1029500
14.5910409,120.9545008
14.7218917,120.9591615
14.5851851,120.9897065
14.6929088,120.9665563
14.5675239,121.0299892
14.5880003,121.0886666
14.4264512,121.0456275
14.5080867,120.9928970
14.6216888,121.0502055
14.7366155,120.9826748
14.6064876,121.0985639
14.5874692,121.0953454
14.5938870,120.9707262
14.7348055,120.9496175
14.5628561,121.0233311
14.5858476,121.0058588
14.5762643,121.0495472
14.5995585,120.9686491
14.7626904,121.0901445
14.5869052,120.9777001
14.5544598,121.0626056
14.5937932,120.9941563
14.5819945,121.0570334
14.5877063,121.0568733
14.6580778,121.0741688
14.5740943,121.0162722
14.4786660,120.9984313
14.6973239,121.0128723
14.5483783,121.1048478
14.5474265,121.0155200
14.5516789,121.0847352
14.6175052,121.0454472
14.6324024,121.1192924
14.5896911,121.0013402
14.5759329,121.0194870
14.6505214,120.9626628
14.7320223,121.1195787
14.4670986,121.0324157
14.5550315,121.0205255
14.5528964,121.0112779
14.6249992,121.0431068
14.6538872,121.0697873
14.6740780,121.0397588
14.6850944,120.9983251
14.7584123,121.1300716
14.4411080,120.9932817
14.5212465,121.0134312
14.5695678,121.0320978
14.6445620,121.0532963
14.6982847,120.9633393
14.7248360,120.9774609
14.6218480,121.0756672
14.6448067,121.0419976
14.7070645,120.9734446
14.5858045,121.0632140
14.6288653,120.9717515
14.5524805,121.1068529
14.4383233,120.9752146
14.7616681,121.0618633
14.4304720,120.9987632
14.5435450,120.9995315
14.6298537,121.0265232
14.5829303,121.0544968
14.6911128,121.0301998
14.7515173,121.1232772
14.7000518,120.9510748
14.5797040,120.9935850
14.4724751,120.9803720
14.7885892,121.0397670
14.4570086,121.0115103
14.7587427,121.0311403
14.6783766,121.0706634
14.6040393,121.0206557
14.6168202,120.9630048
14.7784252,121.0743805
14.6798474,121.0383511
14.3947618,121.0281025
14.6598340,121.0311072
14.4420585,121.0256110
14.5424710,120.9997764
14.4295030,121.0060554
14.6511967,121.0987403
14.6101628,120.9797181
14.6606605,121.0628092
14.7104265,120.9512569
14.5498080,121.0284704
14.6989917,121.0437290
14.5530259,121.0191306
14.7381048,121.0204874
14.5150894,121.0388686
14.7093561,121.0954959
14.6935377,121.0914352
14.7125551,121.1011537
14.5568959,121.0237228
14.6809288,121.0064228
14.7278789,121.0573156
14.5369666,120.9889521
14.6884893,121.1012418
14.6546158,121.1225868
14.6787941,120.9410597
14.5769173,121.0178746
14.6845409,121.0467425
14.6467274,121.0224811
14.4794590,121.0306246
14.5337295,121.0585323
14.6759384,121.1193112
14.7064638,121.1084393
14.4919451,121.0130168
14.5164275,120.9815931
14.4266218,120.9919808
14.6838607,121.0439663
14.5862589,121.0884158
14.5315262,120.9846967
14.7078303,121.0542358
14.6595750,121.0065311
14.5975780,121.0377211
14.4742461,121.0515922
14.5170518,120.9961058
14.6359001,121.0730654
14.5454558,121.1095076
14.6227497,121.0881821
14.6547996,121.0186345
14.6265259,120.9712755
14.6460236,121.0406359
14.6404226,121.1042728
14.7631802,121.0212130
14.6505170,120.9614628
14.6228884,121.0242154
14.6108959,120.9665952
14.6165408,121.0927266
14.4251875,120.9932522
14.7820622,121.0509253
14.6633489,120.9583015
14.6006878,120.9857590
14.6129740,120.9848436
14.6344955,121.1019246
14.6460568,121.1097000
14.6017970,121.0569735
14.5559933,121.0350904
14.6012910,120.9939128
14.6128943,120.9896628
14.7388308,121.0492387
14.5373796,121.0013741
14.7252953,121.1174483
14.6332835,121.0417148
14.7038316,121.0951431
14.7284737,121.0245013
14.7038998,121.1131954
14.4348053,121.0103123
14.6954323,120.9472176
14.6137630,121.0385139
14.6877227,120.9985797
14.6103892,120.9868879
14.5903327,121.0573241
14.6133387,121.0074280
14.6307838,120.9586424
14.7158148,120.9382110
14.5615259,121.0500254
14.6922891,121.0422027
14.6323858,121.0494813
14.6417155,121.0390017
14.7161809,120.9889417
14.6072397,121.1074033
14.5952162,120.9842556
14.4813108,120.9966179
14.4414960,120.9984241
14.5201700,121.0225674
14.7206503,121.1063329
14.6301193,120.9744403
14.6217874,121.0509867
14.6729364,121.1157231
14.6339099,121.1174864
14.4182154,121.0388897
14.6540706,120.9609191
14.6560334,120.9572203
14.7155442,120.9649044
14.6007911,121.0354311
